PlayerId,Number,Name,PositionId,BirthDate,Nationality,Height,FootId,Value,ValueUnitId,Age,TeamId
1493,29,Taha Cengiz Demirtas,1,15-May-94,Türkiye,"1,93m",2,75,1,29,52
1494,-,Alper Adiyaman,1,28 Eyl 2003,Türkiye,"1,88m",2,10,1,20,52
1495,88,Deniz Kök,1,12-Mar-00,Türkiye,"1,90m",2,10,1,23,52
1496,24,Yasin Arslan,2,31 Tem 1993,Türkiye,"1,86m",2,125,1,30,52
1497,26,Gökhan Köseoglu,2,12-Mar-93,Türkiye,-,1,50,1,30,52
1498,-,Mümin Talip Pazarli,2,17-May-94,Türkiye,"1,79m",2,25,1,29,52
1499,4,Efsan Gecgin,2,26 Oca 1992,Türkiye,"1,83m",1,25,1,31,52
1500,5,Emre Alici,2,15 Ağu 2004,Türkiye,"1,85m",1,25,1,19,52
1501,3,Ender Gör,3,19-Mar-00,Türkiye,"1,80m",1,25,1,23,52
1502,66,Yücel Candemir,4,3 Nis 1995,Türkiye,"1,84m",2,50,1,28,52
1503,77,Batuhan Süer,4,19 Eki 1998,Türkiye,-,2,50,1,24,52
1504,2,Salih Dogan,4,20 Şub 2001,Türkiye,"1,77m",2,10,1,22,52
1505,14,Harun Aydin,5,17 Oca 1994,Türkiye,-,2,150,1,29,52
1506,7,Osman Isikli,5,1 Şub 1996,Türkiye,"1,77m",1,50,1,27,52
1507,8,Bertu Özyürek,6,31-May-01,Türkiye,-,2,125,1,22,52
1508,20,Muzaffer Dogan,6,1 Ağu 2000,Türkiye,"1,73m",2,50,1,23,52
1509,6,Samet Erdem Olgac,6,6 Oca 2001,Türkiye,"1,74m",2,25,1,22,52
1510,25,Halil Esen,6,31-May-00,Türkiye,"1,75m",2,10,1,23,52
1511,79,Atakan Dama,7,1-Mar-04,Türkiye,-,1,50,1,19,52
1512,10,Burak Colak,8,8 Oca 1993,Türkiye,"1,83m",1,50,1,30,52
1513,17,Mustafa Fettahoglu,8,2 Oca 2001,Türkiye,"1,77m",2,50,1,22,52
1514,21,Efe Uluag,8,28 Ara 2004,Türkiye,"1,78m",2,10,1,18,52
1515,98,Ilke Tankul,11,4 Nis 1998,Türkiye,"1,89m",3,100,1,25,52
1516,9,Mücahit Can Akcay,11,13 Nis 1998,Türkiye,"1,80m",1,50,1,25,52
1517,99,Batuhan Karadas,11,26 Tem 2006,Türkiye,"1,90m",2,10,1,17,52
1518,91,Türker Dirdiroglu,1,12-Mar-96,Türkiye,"1,91m",1,50,1,27,53
1519,41,Cengizhan Sarli,1,20-Mar-01,Türkiye,"1,87m",2,10,1,22,53
1520,99,Onur Tekin,1,10 Eki 1999,Türkiye,"1,89m",2,10,1,24,53
1521,30,Erdogan Kaya,2,27-Mar-01,Türkiye,"1,90m",2,150,1,22,53
1522,24,Alper Askin,2,21-May-01,Türkiye,"1,90m",2,25,1,22,53
1523,50,Emirhan Basyigit,2,25 Nis 2005,Türkiye,"1,90m",1,25,1,18,53
1524,53,Ender Kilic,2,19-Mar-92,Türkiye,"1,90m",2,25,1,31,53
1525,5,Yigit Ifet Has,2,27 Eyl 2007,Türkiye,"1,91m",1,10,1,16,53
1526,44,Yusuf Özer,3,19 Haz 2002,Türkiye,-,1,75,1,21,53
1527,70,Batuhan Ekinci,4,25 Nis 2001,Türkiye,"1,75m",2,25,1,22,53
1528,14,Atalay Gürel,5,10 Nis 2001,Türkiye,"1,77m",2,150,1,22,53
1529,-,Hüseyin Yigit Karabacak,5,20 Şub 2004,Türkiye,"1,75m",2,10,1,19,53
1530,35,Mehmet Soyarslan,5,19 Tem 2000,Türkiye,"1,82m",3,10,1,23,53
1531,-,Bariscan Altunbas,6,22-Mar-01,Türkiye,"1,73m",2,10,1,22,53
1532,10,Mertcan Aktas,6,15 Eki 1994,Türkiye,"1,77m",2,10,1,29,53
1533,8,Emirhan Kayar,7,12-May-05,Türkiye,-,2,50,1,18,53
1534,27,Mutlu Güler,7,1 Oca 1998,Türkiye,"1,77m",3,25,1,25,53
1535,-,Firat Güllü,7,18-Mar-01,Türkiye,"1,69m",2,10,1,22,53
1536,20,Ali Arda Bulut,8,25 Eyl 2003,Türkiye,-,,50,1,20,53
1537,11,Berk Ali Nizam,8,23 Nis 2000,Türkiye,"1,82m",2,25,1,23,53
1538,17,Kubilay Akyüz,8,22 Şub 1995,Türkiye,"1,80m",2,10,1,28,53
1539,77,Sedat Komi,9,1 Şub 1998,Türkiye,"1,77m",1,75,1,25,53
1540,7,Tolunay Yurtseven,9,15 Tem 1997,Türkiye,"1,70m",2,10,1,26,53
1541,21,Kaan Calik,9,6 Haz 2001,Türkiye,"1,77m",1,10,1,22,53
1542,9,Embiya Ayyildiz,11,5 Tem 2000,Türkiye,"1,90m",1,175,1,23,53
1543,-,Arda Uzun,11,24 Nis 2005,Türkiye,"1,85m",2,100,1,18,53
1544,19,Celil Celikel,11,25 Tem 2001,Türkiye,"1,72m",2,10,1,22,53
1545,31,Yavuz Bugra Boyar,1,10 Ağu 1998,Türkiye,"1,90m",2,50,1,25,54
1546,1,Sertac Güzel,1,19 Haz 1990,Türkiye,"1,91m",2,25,1,33,54
1547,16,Okan Kaynak,1,2 Tem 2001,Türkiye,"1,90m",1,10,1,22,54
1548,5,Oguz Özden,2,30 Oca 1990,Türkiye,"1,90m",2,50,1,33,54
1549,33,Gökcan Gelmen,2,4 Ağu 1996,Türkiye,"1,82m",2,10,1,27,54
1550,37,Burak Bilgen,2,21 Tem 1998,Türkiye,"1,84m",2,10,1,25,54
1551,3,Ömer Caki,3,14 Oca 2000,Türkiye,"1,82m",1,10,1,23,54
1552,77,Aslan Gök,3,22 Eyl 1994,Türkiye,-,1,10,1,29,54
1553,69,Sefa Durmus,4,2 Haz 1991,Türkiye,-,2,100,1,32,54
1554,15,Fatih Cerlek,5,15 Tem 1996,Türkiye,"1,85m",2,125,1,27,54
1555,4,Yasin Elmas,5,26 Şub 1989,Türkiye,-,,50,1,34,54
1556,30,Sezer Yildirim,6,2 Şub 1996,Türkiye,-,1,50,1,27,54
1557,8,Ferhan Evren,6,1 Eki 2000,Türkiye,"1,68m",,10,1,23,54
1558,44,Rohat Agca,6,3 Eyl 2001,Hollanda,"1,82m",2,-,,22,54
1559,22,Baran Sarka,7,11 Haz 2001,Türkiye,-,2,50,1,22,54
1560,10,Chris David,7,6-Mar-93,Hollanda,"1,72m",1,10,1,30,54
1561,7,Ensar Arslan,8,1 Ağu 2001,Türkiye,"1,86m",1,100,1,22,54
1562,70,Abdullah Topkara,8,28 Ara 1989,Türkiye,-,2,50,1,33,54
1563,17,Erdem Beytas,8,30 Nis 1998,Türkiye,"1,80m",2,25,1,25,54
1564,13,Ömer Önder,8,20 Eyl 1999,Türkiye,-,,10,1,24,54
1565,93,Mahmut Deniz Pamuk,8,14 Nis 2001,Türkiye,"1,77m",2,10,1,22,54
1566,14,Emir Can Sayar,9,14-May-94,Türkiye,"1,79m",3,100,1,29,54
1567,21,Muhammet Özvardar,9,1 Haz 1998,Türkiye,"1,75m",2,25,1,25,54
1568,11,Fuat Bavuk,11,11 Ağu 2000,Türkiye,"1,89m",2,125,1,23,54
1569,29,Onur Ari,11,4-Mar-01,Türkiye,"1,95m",1,75,1,22,54
1570,90,Enes Berk Capuk,11,15 Şub 2005,Türkiye,"1,86m",2,10,1,18,54
1571,35,Ozan Can Oruc,1,26-May-00,Türkiye,"1,91m",2,50,1,23,55
1572,99,Ömer Kavurkaci,1,6 Eyl 1992,Türkiye,"1,85m",1,25,1,31,55
1573,-,Eymen Eryilmaz,1,20 Şub 2001,Türkiye,"1,87m",2,10,1,22,55
1574,-,Eren Kaya,1,6 Ağu 2004,Türkiye,"1,85m",2,10,1,19,55
1575,22,Canberk Aydemir,1,28 Oca 2003,Türkiye,-,,10,1,20,55
1576,48,Hakki Can Aksu,2,11 Haz 1996,Türkiye,-,2,100,1,27,55
1577,67,Recep Efe Kocak,2,28 Şub 2004,Türkiye,-,2,25,1,19,55
1578,-,Deger Cakmak,2,25-Mar-98,Türkiye,"1,84m",2,10,1,25,55
1579,20,Yunus Emre Karakaya,2,8 Eyl 2000,Türkiye,-,,10,1,23,55
1580,81,Oguzhan Andac,2,30-Mar-06,Türkiye,"1,85m",2,10,1,17,55
1581,27,Muhammet Tasci,3,17 Nis 2002,Türkiye,"1,78m",1,10,1,21,55
1582,53,Ekrem Calisanlar,3,1 Oca 1997,Türkiye,-,1,10,1,26,55
1583,58,Özkan Tastemur,3,14 Nis 1995,Türkiye,"1,70m",1,10,1,28,55
1584,37,Efecan Mizrakci,4,9 Oca 2004,Türkiye,-,2,75,1,19,55
1585,18,Ekin Karakuyu,4,1-May-03,Türkiye,"1,77m",2,10,1,20,55
1586,4,Furkan Apaydin,5,11 Tem 2002,Türkiye,-,,150,1,21,55
1587,5,Baran Isik,5,20 Eyl 1998,Türkiye,"1,84m",2,75,1,25,55
1588,1,Cihan Avcu,5,27 Tem 1994,Türkiye,-,,50,1,29,55
1589,32,Ali Karakaya,5,1 Oca 2002,Türkiye,"1,80m",2,50,1,21,55
1590,6,Serhat Aslan,5,13 Nis 2003,Türkiye,"1,90m",2,10,1,20,55
1591,8,Yakup Emre Bakkal,6,29 Eki 2004,Türkiye,"1,76m",2,10,1,18,55
1592,11,Enes Karakas,6,11 Haz 2003,Türkiye,-,,10,1,20,55
1593,10,Anil Tasdemir,7,1 Oca 1988,Türkiye,"1,75m",2,10,1,35,55
1594,30,Abdullah Kayalik,7,1 Oca 2002,Türkiye,"1,74m",2,10,1,21,55
1595,52,Baris Örücü,7,10-May-92,Türkiye,"1,83m",3,10,1,31,55
1596,70,Talha Erdogan,7,10-Mar-00,Türkiye,"1,78m",1,10,1,23,55
1597,65,Emre Deger,8,25-Mar-99,Türkiye,"1,82m",2,10,1,24,55
1598,28,Salih Kavrazli,9,16-Mar-02,Türkiye,"1,78m",2,100,1,21,55
1599,23,Tibet Öniz,9,25 Oca 2002,Türkiye,-,2,25,1,21,55
1600,-,Temel Cakmak,9,30-Mar-01,Türkiye,"1,72m",2,10,1,22,55
1601,-,Baran Kaya,9,17 Nis 2004,Türkiye,"1,78m",2,10,1,19,55
1602,7,Onur Demir,11,23 Ağu 2002,Türkiye,"1,80m",3,50,1,21,55
1603,9,Ahmet Gökbayrak,11,20 Eyl 1999,Türkiye,"1,90m",1,25,1,24,55
1604,-,Ahmet Aygün,11,1 Oca 2003,Türkiye,"1,88m",2,10,1,20,55
1605,19,Fahri Yagiz Parlak,11,11 Ağu 2004,Türkiye,"1,85m",2,10,1,19,55
1606,29,Cemil Devrim,11,3-Mar-03,Türkiye,"1,88m",3,10,1,20,55
1607,88,Berkant Kavzar,11,19 Tem 1999,Türkiye,"1,86m",1,10,1,24,55
1608,1,Hüseyin Arslan,1,18 Eki 1999,Türkiye,"1,93m",2,25,1,23,56
1609,-,Olcay Toplu,1,19 Eyl 2001,Türkiye,"1,87m",2,10,1,22,56
1610,16,Azat Kuckar,1,10 Haz 2000,Türkiye,"1,88m",2,10,1,23,56
1611,-,Ilke Nelik,2,23 Ağu 1999,Türkiye,"1,90m",1,50,1,24,56
1612,4,Fatih Tultak,2,28 Şub 2001,Türkiye,"1,86m",1,50,1,22,56
1613,-,Burak Karapinar,2,9 Haz 1999,Türkiye,"1,87m",1,10,1,24,56
1614,17,Rasimcan Degirmenci,2,15 Eyl 1992,Türkiye,"1,90m",2,10,1,31,56
1615,94,Ahmet Memis,2,16-Mar-02,Türkiye,-,2,10,1,21,56
1616,-,Abdullah Balikuv,3,17 Eki 1994,Türkiye,"1,78m",1,50,1,28,56
1617,-,Turhan Meric,3,29 Nis 2005,Türkiye,"1,77m",1,10,1,18,56
1618,35,Özgür Güler,3,1 Ağu 1998,Türkiye,"1,84m",1,10,1,25,56
1619,-,Hakan Vapurluoglu,4,16-May-94,Türkiye,-,2,25,1,29,56
1620,41,Onur Öztonga,4,6 Oca 2000,Türkiye,"1,81m",2,25,1,23,56
1621,70,Alperen Özsahin,4,4 Ara 2000,Türkiye,"1,78m",2,10,1,22,56
1622,5,Selimcan Temel,5,27-May-00,Türkiye,"1,73m",3,75,1,23,56
1623,24,Berke Özgün,5,31 Tem 2002,Türkiye,"1,87m",2,25,1,21,56
1624,6,Mehmet Bagli,5,12 Tem 2002,Türkiye,"1,85m",2,10,1,21,56
1625,8,Burak Aydin,6,5 Eki 1993,Türkiye,-,1,100,1,30,56
1626,20,Ömer Faruk Yücel,6,4 Tem 2000,Türkiye,"1,85m",2,75,1,23,56
1627,42,Ali Aydemir,8,1-Mar-96,Türkiye,-,,25,1,27,56
1628,11,Baris Celik,8,3 Nis 1998,Türkiye,"1,80m",2,10,1,25,56
1629,10,Berat Satilmis,9,5 Şub 1993,Türkiye,-,2,50,1,30,56
1630,7,Ersel Asliyüksek,9,18-Mar-93,Türkiye,"1,78m",2,25,1,30,56
1631,77,Serhat Yigithan Sengil,9,8 Nis 2004,Türkiye,"1,82m",2,10,1,19,56
1632,99,Sinan Akaydin,11,1-Mar-94,Türkiye,-,,50,1,29,56
1633,9,Ata Kurtulus,11,21 Şub 2000,Türkiye,"1,92m",1,25,1,23,56
1634,12,Sahin Akgündogdu,13,12 Oca 1999,Türkiye,-,,10,1,24,57
1635,45,Melih Aga,1,27 Haz 1993,Türkiye,"1,90m",2,50,1,30,57
1636,1,Ahmet Colak,1,23-May-01,Türkiye,"1,87m",3,10,1,22,57
1637,79,Yusuf Sükrü Sancaktar,1,22 Haz 2004,Türkiye,"1,91m",1,10,1,19,57
1638,29,Burak Gürler,2,16 Haz 2001,Türkiye,-,,75,1,22,57
1639,22,Ercan Sirin,2,8 Şub 2000,Türkiye,"1,84m",2,10,1,23,57
1640,27,Nihat Koc,2,1 Oca 2002,Türkiye,-,,10,1,21,57
1641,25,Musa Celik,2,27 Nis 2004,Türkiye,-,,-,,19,57
1642,60,Atakan Ekiz,3,6 Kas 1996,Türkiye,"1,78m",1,75,1,26,57
1643,3,Cenk Caliskan,3,17 Haz 2002,Türkiye,"1,70m",1,10,1,21,57
1644,77,Ferhat Senses,4,17 Şub 1998,Türkiye,"1,74m",2,10,1,25,57
1645,72,Mansur Calar,5,24 Şub 1986,Türkiye,-,,100,1,37,57
1646,69,Cumhur Yilmaztürk,5,5 Oca 1990,Türkiye,"1,75m",2,50,1,33,57
1647,7,Emirhan Caliskan,5,16 Nis 2002,Türkiye,"1,83m",2,25,1,21,57
1648,6,Yusuf Akin,5,25-Mar-00,Türkiye,"1,82m",2,10,1,23,57
1649,14,Gökmen Arduc,5,15 Haz 2004,Türkiye,"1,74m",2,10,1,19,57
1650,35,Alpay Eroglu,5,22 Haz 2001,Türkiye,-,,10,1,22,57
1651,8,Salim Iyik,6,3 Şub 1998,Türkiye,"1,75m",1,50,1,25,57
1652,4,Sadik Eren Yildirim,6,20 Tem 1999,Türkiye,-,,10,1,24,57
1653,5,Serhat Yesilördek,6,14-Mar-99,Türkiye,"1,84m",2,10,1,24,57
1654,10,Ibrahim Aral,6,28 Tem 2000,Türkiye,"1,79m",1,10,1,23,57
1655,23,Furkan Demir,6,30 Eki 1999,Türkiye,"1,84m",3,10,1,23,57
1656,88,Kirac Bas,7,15 Kas 2001,Türkiye,-,,10,1,21,57
1657,66,Hüseyin Cakmak,8,20-Mar-99,Türkiye,"1,79m",2,50,1,24,57
1658,11,Mehmet Yanikara,8,15 Nis 2003,Türkiye,-,,10,1,20,57
1659,20,Berkay Sefa Kara,9,27-Mar-99,Türkiye,"1,72m",1,75,1,24,57
1660,17,Alperen Keles,9,1 Kas 1999,Türkiye,"1,70m",2,10,1,23,57
1661,21,Vedat Yesilkaya,9,8 Ara 2000,Türkiye,"1,78m",2,10,1,22,57
1662,78,Ahmet Sezer,9,30 Kas 2003,Türkiye,-,,10,1,19,57
1663,9,Efe Gecili,11,10 Eyl 2002,Türkiye,"1,87m",1,10,1,21,57
1664,99,Nezir Özer,11,10-May-91,Türkiye,-,,10,1,32,57
1665,-,Umutcan Akay,15,20 Kas 2003,Türkiye,-,,10,1,19,58
1666,1,Bora Göymen,1,16 Ağu 2001,Türkiye,-,1,150,1,22,58
1667,30,Emir Akay,1,9-Mar-02,Türkiye,"1,85m",2,10,1,21,58
1668,99,Oguz Caliskan,1,7 Kas 1988,Türkiye,"1,88m",2,10,1,34,58
1669,22,Ibrahim Has,2,24 Oca 1997,Türkiye,-,2,350,1,26,58
1670,4,Onur Akdeniz,2,14 Şub 1997,Türkiye,"1,92m",2,200,1,26,58
1671,6,Feyyaz Belen,2,10 Kas 1990,Türkiye,"1,82m",1,150,1,32,58
1672,61,Abdulkadir Öksüz,2,26 Tem 1999,Türkiye,"1,92m",1,125,1,24,58
1673,-,Ömer Sahbas,2,14 Ağu 1998,Türkiye,"1,87m",3,75,1,25,58
1674,46,Erhan Kara,3,1-Mar-95,Türkiye,"1,75m",1,175,1,28,58
1675,-,Tahir Bölgebasi,3,1 Oca 2002,Türkiye,"1,80m",1,10,1,21,58
1676,24,Ismail Erdogan,4,12 Tem 1993,Türkiye,-,2,200,1,30,58
1677,2,Emir Terzi,4,20 Oca 2001,Türkiye,"1,78m",2,100,1,22,58
1678,28,Umut Can Kanber,4,14 Oca 2002,Türkiye,"1,73m",2,50,1,21,58
1679,80,Firat Arslan,4,27 Nis 2003,Türkiye,-,2,10,1,20,58
1680,5,Okan Dernek,5,8-Mar-94,Türkiye,"1,70m",1,200,1,29,58
1681,8,Emre Keskin,5,21 Ara 1999,Türkiye,"1,80m",3,200,1,23,58
1682,66,Mehmet Kurt,5,9 Oca 1996,Türkiye,"1,81m",3,150,1,27,58
1683,23,Recep Aydin,6,27 Oca 1990,Türkiye,"1,79m",2,100,1,33,58
1684,25,Yigit Kerem,6,25 Kas 2004,Türkiye,"1,68m",1,100,1,18,58
1685,16,Emirhan Adak,6,14 Şub 2004,Türkiye,"1,80m",2,50,1,19,58
1686,83,Yusuf Yildiz,6,2 Nis 2004,Türkiye,-,,25,1,19,58
1687,11,Özkan Yildirim,7,10 Nis 1993,Almanya,"1,73m",1,150,1,30,58
1688,10,Sedat Sahintürk,8,7 Şub 1996,Türkiye,"1,73m",1,350,1,27,58
1689,17,Orhan Yildirim,8,27-Mar-93,Türkiye,"1,74m",1,10,1,30,58
1690,77,Samed Kaya,9,10 Eyl 1995,Türkiye,"1,80m",2,250,1,28,58
1691,7,Mertcan Acikgöz,9,18 Kas 1999,Türkiye,"1,80m",2,225,1,23,58
1692,9,Kemal Rüzgar,11,20 Haz 1995,Türkiye,"1,85m",1,300,1,28,58
1693,52,Hüsamettin Yener,11,19-Mar-95,Türkiye,"1,83m",2,175,1,28,58
1694,-,Emre Bibercioglu,11,30-May-05,Türkiye,-,,10,1,18,58
1695,18,Kutay Kurt,11,8 Tem 1998,Türkiye,"1,96m",2,10,1,25,58
1696,1,Furkan Köse,1,28-May-93,Türkiye,"1,89m",2,150,1,30,59
1697,17,Ismet Yumakogullari,1,16-May-95,Türkiye,"1,93m",2,50,1,28,59
1698,-,Ali Aydin,1,21 Eki 2005,Türkiye,"1,81m",2,10,1,17,59
1699,90,Altan Polat,1,4 Oca 2002,Türkiye,"1,88m",2,10,1,21,59
1700,5,Hasan Hatipoglu,2,19 Tem 1989,Türkiye,"1,85m",1,75,1,34,59
1701,4,Ahmet Kesim,2,5 Oca 1990,Türkiye,"1,88m",2,25,1,33,59
1702,15,Mehmet Dingil,2,28 Kas 1989,Türkiye,"1,85m",2,25,1,33,59
1703,58,Umut Mert Toy,2,8-May-04,Türkiye,"1,88m",1,25,1,19,59
1704,22,Caner Cavlan,3,5 Şub 1992,Türkiye,"1,75m",1,200,1,31,59
1705,27,Mehmet Erdem Ugurlu,3,9 Tem 1988,Türkiye,"1,77m",1,10,1,35,59
1706,66,Yusuf Öztürk,3,1-Mar-05,Türkiye,"1,78m",1,10,1,18,59
1707,60,Mahmut Keskin,4,12 Nis 2002,Türkiye,"1,78m",2,250,1,21,59
1708,2,Erdem Gökce,4,20 Ağu 2003,Türkiye,"1,82m",2,150,1,20,59
1709,41,Mesut Özdemir,5,14 Haz 1993,Türkiye,"1,77m",2,250,1,30,59
1710,20,Ishak Cakmak,5,20 Kas 1992,Türkiye,"1,77m",2,50,1,30,59
1711,14,Hakan Yavuz,6,15 Eki 1997,Türkiye,"1,79m",2,450,1,26,59
1712,34,Eyüp Akcan,6,4 Şub 2002,Türkiye,"1,71m",2,125,1,21,59
1713,8,Hakan Baris,6,19 Oca 1994,Türkiye,"1,80m",3,100,1,29,59
1714,10,Kerim Avci,7,16 Ara 1989,Türkiye,"1,76m",1,100,1,33,59
1715,11,Emircan Altintas,8,15 Tem 1995,Türkiye,"1,71m",2,550,1,28,59
1716,61,Halil Ibrahim Sönmez,8,1 Eki 1990,Türkiye,"1,77m",2,75,1,33,59
1717,19,Selim Ilgaz,9,22 Haz 1995,Türkiye,"1,77m",1,250,1,28,59
1718,23,Mert Örnek,9,12 Şub 1997,Türkiye,"1,83m",2,200,1,26,59
1719,30,Ömer Talha Nergiz,9,4 Nis 2002,Türkiye,"1,71m",2,10,1,21,59
1720,18,Mustafa Yildirim,11,7-May-02,Azerbaycan,-,2,100,1,21,59
1721,77,Ömer Sismanoglu,11,1 Ağu 1989,Türkiye,"1,86m",3,100,1,34,59
1722,99,Tahir Babaoglu,11,8 Haz 1992,Türkiye,"1,87m",2,100,1,31,59
1723,69,Kerem Simsek,13,22 Haz 2004,Türkiye,-,,10,1,19,61
1724,1,Bekir Sevgi,1,25 Ağu 1988,Türkiye,"1,86m",2,25,1,35,61
1725,23,Deniz Cörtlen,1,7 Eyl 1998,Türkiye,"1,96m",3,25,1,25,61
1726,78,Yunus Emre Oral,1,21 Haz 2004,Türkiye,"1,96m",1,10,1,19,61
1727,16,Mete Sevinc,2,13 Tem 1998,Türkiye,"1,85m",2,175,1,25,61
1728,18,Kadir Turhan,2,14 Ağu 1994,Türkiye,-,2,150,1,29,61
1729,38,Ferhat Görgülü,2,28 Eki 1991,Türkiye,"1,84m",1,150,1,31,61
1730,2,Yusuf Ziya Gümüs,2,22-Mar-04,Türkiye,"1,80m",2,100,1,19,61
1731,-,Ahmet Bugra Güven,2,5 Oca 2004,Türkiye,"1,86m",2,10,1,19,61
1732,26,Emre Toptan,3,6 Şub 1994,Türkiye,-,1,200,1,29,61
1733,20,Orhan Aktas,3,21 Eki 1994,Türkiye,"1,80m",1,100,1,28,61
1734,-,Yusuf Talum,4,1 Ara 2001,Türkiye,-,2,75,1,21,61
1735,14,Yusuf Kocatürk,5,27 Tem 2004,Türkiye,-,1,50,1,19,61
1736,88,Tugbey Akgün,6,9 Nis 2003,Türkiye,"1,77m",2,325,1,20,61
1737,8,Furkan Özyapi,6,22 Şub 1999,Türkiye,"1,79m",2,125,1,24,61
1738,25,Ugur Utlu,6,24 Ağu 1991,Türkiye,-,2,125,1,32,61
1739,19,Eren Emre Aydin,6,20 Ağu 2004,Türkiye,"1,88m",2,50,1,19,61
1740,15,Hasan Hüseyin Kuzuoglu,6,19-Mar-05,Türkiye,-,,10,1,18,61
1741,5,Samed Karakoc,7,30 Haz 1997,Türkiye,"1,70m",1,150,1,26,61
1742,29,Arda Cagdas,7,1 Oca 2004,Türkiye,"1,77m",1,50,1,19,61
1743,11,Serhat Bastan,8,31 Ağu 1993,Türkiye,"1,70m",2,150,1,30,61
1744,77,Okan Deniz,8,20-May-94,Türkiye,"1,74m",2,125,1,29,61
1745,17,Cengiz Ötkün,8,23 Kas 1991,Türkiye,"1,74m",2,100,1,31,61
1746,-,Nurettin Korkmaz,8,27 Haz 2002,Türkiye,"1,78m",1,50,1,21,61
1747,18,Onurhan Kulaksiz,8,11 Oca 2005,Türkiye,"1,83m",2,10,1,18,61
1748,7,Ethem Balci,9,17 Haz 2003,Türkiye,"1,84m",1,25,1,20,61
1749,27,Mehmet Arda Akdeniz,9,3 Kas 2006,Türkiye,"1,75m",3,25,1,16,61
1750,10,Ugur Mustafa Türk,11,24 Haz 1997,Türkiye,"1,82m",2,150,1,26,61
1751,99,Batuhan Altintas,11,14-Mar-96,Türkiye,"1,87m",1,150,1,27,61
1752,1,Veysel Sapan,1,11 Oca 1996,Türkiye,"1,97m",2,175,1,27,62
1753,18,Aykut Özer,1,1 Oca 1993,Türkiye,"1,87m",2,100,1,30,62
1754,83,Kaan Dogan,1,13 Tem 2001,Türkiye,"1,87m",2,25,1,22,62
1755,15,Ugur Gezer,2,3 Eki 1994,Türkiye,-,1,200,1,29,62
1756,4,Muhammet Yesil,2,19 Kas 2000,Türkiye,"1,90m",2,125,1,22,62
1757,35,Veli Cetin,2,1 Kas 1994,Türkiye,"1,93m",2,50,1,28,62
1758,40,Eyüpcan Delibalta,2,11 Kas 1996,Türkiye,"1,92m",2,50,1,26,62
1759,44,Seyit Ahmet Altin,2,22 Nis 2005,Türkiye,-,,10,1,18,62
1760,67,Onur Karakabak,3,8 Nis 1992,Türkiye,"1,74m",1,175,1,31,62
1761,77,Erkan Sasa,3,1 Nis 2003,Türkiye,-,,25,1,20,62
1762,12,Arda Ertekin,3,10 Oca 2005,Türkiye,-,1,10,1,18,62
1763,24,Batuhan Tur,4,18 Oca 1992,Türkiye,"1,78m",2,175,1,31,62
1764,22,Eyüp Oskan,4,15 Tem 2003,Türkiye,"1,82m",2,75,1,20,62
1765,5,Serkan Odabasoglu,6,10-Mar-95,Türkiye,"1,82m",2,150,1,28,62
1766,8,Yusuf Tursun,6,24 Ağu 1998,Türkiye,"1,75m",2,150,1,25,62
1767,65,Oktay Aydin,6,3 Tem 1997,Türkiye,"1,75m",2,150,1,26,62
1768,20,Gökhan Alsan,6,1 Nis 1990,Türkiye,"1,68m",2,125,1,33,62
1769,21,Dijlan Aydin,6,16 Haz 2000,Türkiye,"1,83m",1,100,1,23,62
1770,11,Halit Cokyasar,7,2 Oca 2002,Türkiye,-,2,25,1,21,62
1771,10,Mehmet Özdiraz,7,1-May-91,Türkiye,"1,78m",2,10,1,32,62
1772,7,Taner Gümüs,8,26 Nis 2001,Türkiye,"1,78m",3,125,1,22,62
1773,17,Enes Durmus,8,8 Oca 1997,Türkiye,"1,79m",2,75,1,26,62
1774,13,Yilmaz Ceylan,8,30 Eyl 2000,Türkiye,"1,78m",1,50,1,23,62
1775,98,Sener Kaya,8,1 Oca 2003,Türkiye,"1,76m",2,50,1,20,62
1776,14,Berk Ünsal,11,6 Ağu 1994,Türkiye,"1,90m",2,200,1,29,62
1777,28,Ahmet Dereli,11,22 Eki 1992,Türkiye,"1,92m",1,100,1,30,62
1778,97,Enes Fidayeo,1,1-Mar-97,Türkiye,"1,90m",2,125,1,26,63
1779,1,Anil Demir,1,4 Kas 1996,Türkiye,"1,90m",,50,1,26,63
1780,-,Devrim Parlak,1,23 Haz 2005,Türkiye,"1,85m",2,10,1,18,63
1781,92,Sezer Özmen,2,7 Tem 1992,Türkiye,"1,87m",1,150,1,31,63
1782,28,Burak Albayrak,2,12 Oca 1998,Türkiye,"1,90m",1,125,1,25,63
1783,22,Kaan Arslan,2,28 Oca 2001,Türkiye,"1,86m",2,100,1,22,63
1784,5,Sahan Akyüz,2,1 Oca 2000,Türkiye,"1,86m",2,50,1,23,63
1785,12,Ilyas Yilmazer,3,27 Oca 1992,Türkiye,"1,71m",1,75,1,31,63
1786,18,Mehmet Sacit Yolcu,3,1 Oca 2001,Türkiye,"1,75m",1,10,1,22,63
1787,7,Ridvan Türker,4,1 Şub 1994,Türkiye,-,,150,1,29,63
1788,22,Cagan Erciyas,4,4 Şub 2003,Türkiye,-,2,100,1,20,63
1789,38,Ömer Gündüz,5,24 Nis 2001,Türkiye,"1,76m",2,225,1,22,63
1790,37,Berkay Samanci,5,11 Nis 1989,Türkiye,"1,76m",2,100,1,34,63
